formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C19H38O4	[M + H]+	C19H39O4+	81.908	78.160	3.748	23	0.950	0.476	0.593	0.374		331.284	649	592792447648468853	592789448301586274	674
1	C19H38O4	[M + H]+	C19H39O4+	73.969	70.510	3.459	20	0.996	-2.120	2.120	0.585		331.284	616	592792004243422699	592789448372889447	675
1	C17H19NO7	[M - H2O + H]+	C17H18NO6+	17.880	11.644	6.236	3	1.000	0.613	0.613	-54230.328		332.113	142	592790084221020749	592789448435804012	676
1	C20H33NO5	[M - H4O2 + H]+	C20H30NO3+	56.438	50.075	6.362	28	0.838	2.423	2.423	-108424.904		332.222	433	592790778126711892	592789448494524273	678
1	C20H33NO5	[M - H4O2 + H]+	C20H30NO3+	32.006	25.845	6.161	21	0.826	2.383	2.383	-108426.172		332.222	425	592790992988325416	592789448553244534	679
1	C20H33NO5	[M - H4O2 + H]+	C20H30NO3+	24.788	20.890	3.897	21	0.742	2.736	2.736	-108425.338		332.222	440	592790893256163877	592789448620353403	680
1	C20H33NO5	[M - H4O2 + H]+	C20H30NO3+	54.664	50.782	3.882	22	0.988	2.183	2.183	-108424.704		332.222	412	592790776432213024	592789448674879360	681
1	C20H26O3	[M + H3N + H]+	C20H30NO3+	34.470	30.781	3.689	10	1.000	1.580	1.580	-1.175		332.222	493	592791276800104711	592789448733599621	682
1	C20H31NO4	[M - H2O + H]+	C20H30NO3+	215.395	211.539	3.856	58	0.996	1.708	1.708	-54212.087		332.222	538	592791446786858818	592789448792319882	683
1	C18H34O4	[M + H3N + H]+	C18H38NO4+	85.745	82.140	3.604	26	0.989	0.100	1.056	1.038		332.280	539	592791405632347306	592789448851040143	684
1	C19H41NO3	[M + H]+	C19H42NO3+	53.045	49.578	3.467	22	0.962	1.922	1.922	-0.062		332.316	447	592791066430589736	592789448905566100	685
1	C19H38O3	[M + H3N + H]+	C19H42NO3+	144.904	141.140	3.764	45	0.947	-2.521	2.556	0.209		332.316	526	592791208265176681	592789448964286361	686
1	C23H45NO2	[M - H4O2 + H]+	C23H42N+	15.404	9.152	6.251	3	1.000	2.662	2.662	-108389.847		332.331	577	592791683353995916	592789449031395230	687
1	C21H34O4	[M - H2O + H]+	C21H33O3+	224.056	220.155	3.901	52	0.992	2.492	2.492	-54046.375		333.242	657	592792473380524237	592789449094309795	688
1	C19H29NO5	[M - H2O + H]+	C19H28NO4+	93.579	89.657	3.922	36	0.959	2.871	2.871	-53891.605		334.201	404	592790469669203302	592789449153030056	689
1	C19H29NO5	[M - H2O + H]+	C19H28NO4+	101.703	97.864	3.839	29	0.971	1.709	1.709	-53891.447		334.201	370	592790475209879986	592789449211750317	690
1	C20H33NO2S	[M - H2O + H]+	C20H32NOS+	10.993	7.258	3.734	2	0.988	-0.511	0.697	-53888.183		334.220	467	592791056905325007	592789449266276274	691
1	C20H33NO2S	[M - H2O + H]+	C20H32NOS+	15.532	11.726	3.806	3	0.972	-2.670	2.670	-53888.372		334.220	489	592791142796284049	592789449324996535	692
1	C20H33NO4	[M - H2O + H]+	C20H32NO3+	11.872	7.915	3.958	8	0.983	2.465	2.465	-53885.629		334.238	437	592790767410264965	592789449387911100	693
1	C22H41NO2	[M - H2O + H]+	C22H40NO+	8.857	5.393	3.464	2	0.831	1.196	1.196	-53873.430		334.311	566	592791605050533711	592789449450825665	694
1	C22H11N3	[M + H3N + H]+	C22H15N4+	10.156	10.156	0.000	1	0.950	4.422	4.422	4.348		335.131	47	592790028923292735	592789449698289606	695
1	C19H30O7	[M - H4O2 + H]+	C19H27O5+	6.347	3.846	2.501	1	0.000	-6.436	6.436	-107473.454		335.183	471	592791109585784439	592789449870256075	696
1	C18H28N2O5	[M - H2O + H]+	C18H27N2O4+	44.475	38.275	6.199	10	0.991	2.032	2.032	-53731.526		335.196	286	592790259555531784	592789449937364944	697
1	C22H28N2O2	[M - H2O + H]+	C22H27N2O+	15.114	11.337	3.776	4	0.995	0.772	1.099	-53729.163		335.212	429	592790991264466414	592789449991890901	698
1	C19H30N2O3	[M + H]+	C19H31N2O3+	70.525	66.840	3.685	17	0.984	1.344	1.344	-0.565		335.233	248	592790149136270410	592789450054805466	699
1	C19H27NO3	[M + H3N + H]+	C19H31N2O3+	51.992	48.202	3.790	11	0.977	2.411	2.411	-0.893		335.233	266	592790174725725373	592789450113525727	700
1	C21H36O4	[M - H2O + H]+	C21H35O3+	290.757	286.995	3.763	57	0.991	2.022	2.022	-53721.090		335.258	667	592792853887786231	592789450176440292	701
1	C21H36O4	[M - H2O + H]+	C21H35O3+	310.101	306.639	3.462	53	0.952	-0.417	1.107	-53721.153		335.258	607	592791802891661245	592789450243549161	702
1	C21H36O4	[M - H2O + H]+	C21H35O3+	307.555	303.830	3.725	52	0.960	-2.425	2.475	-53721.122		335.258	559	592791446287736589	592789450314852334	703
1	C8H11NO7S2	[M + K]+	C8H11KNO7S2+	8.239	8.239	0.000	1	0.739	-3.850	3.850	-4.381		335.959	223	592790077866647351	592789450390349811	704
1	C18H27NO6	[M - H2O + H]+	C18H26NO5+	114.614	110.741	3.873	37	0.980	2.633	2.633	-53574.018		336.181	349	592790568910633413	592789450457458680	705
1	C18H27NO6	[M - H2O + H]+	C18H26NO5+	39.344	33.049	6.294	12	1.000	2.585	2.585	-53574.269		336.180	310	592790206568886336	592789450566510589	706
1	C15H31NO8	[M - H2O + H]+	C15H30NO7+	43.608	39.856	3.752	9	0.382	-2.886	2.886	-53570.336		336.202	358	592790466582195024	592789450642008066	708
1	C19H31NO5	[M - H2O + H]+	C19H30NO4+	33.665	29.776	3.890	7	1.000	3.365	3.365	-53568.551		336.217	396	592790515231929431	592789450713311239	709
1	C19H31NO5	[M - H2O + H]+	C19H30NO4+	32.377	28.506	3.871	15	0.969	2.730	2.730	-53568.614		336.217	372	592790464392767550	592789450788808716	710
1	C23H31NO2	[M - H2O + H]+	C23H30NO+	36.211	32.532	3.679	9	0.984	-1.938	1.938	-53566.140		336.232	461	592791006049388212	592789450864306193	711
1	C20H35NO4	[M - H2O + H]+	C20H34NO3+	11.271	7.528	3.743	5	0.881	1.788	2.579	-53562.333		336.253	469	592791045282908419	592789450931415062	712
1	C20H35NO4	[M - H2O + H]+	C20H34NO3+	7.171	3.357	3.814	4	0.915	1.554	1.554	-53562.427		336.253	498	592791334488562332	592789450998523931	713
1	C22H38O	[M + H3N + H]+	C22H42NO+	258.294	254.428	3.865	52	0.913	-3.641	3.641	0.353		336.326	706	592792974939594789	592789451065632800	714
1	C18H18O5	[M + Na]+	C18H18NaO5+	8.270	4.454	3.816	0	0.000	0.563	0.563	0.551		337.105	549	592791474326659371	592789451136935973	715
1	C16H30N2O4	[M + Na]+	C16H30N2NaO4+	16.722	13.101	3.621	1	1.000	-0.322	1.018	0.688		337.210	71	592790048586199908	592789451199850538	716
1	C18H25NO4	[M + H3N + H]+	C18H29N2O4+	40.966	40.966	0.000	8	0.948	2.108	2.108	-0.545		337.212	317	592790181432419115	592789451262765103	717
1	C20H34O5	[M - H2O + H]+	C20H33O4+	45.809	42.451	3.358	12	1.000	2.648	2.648	-53405.750		337.237	626	592791914426595201	592789451325679668	718
1	C20H34O5	[M - H2O + H]+	C20H33O4+	72.254	68.641	3.614	11	0.979	2.080	2.080	-53405.906		337.237	668	592792579672577305	592789451388594233	719
1	C19H29NO3	[M + H3N + H]+	C19H33N2O3+	56.977	53.163	3.814	14	0.942	2.488	2.488	-0.176		337.249	294	592790209555231391	592789451464091710	720
1	C21H38O4	[M - H2O + H]+	C21H37O3+	292.825	288.958	3.867	54	0.987	-3.410	3.437	-53399.881		337.274	633	592792191435212280	592789451535394883	721
1	C21H38O4	[M - H2O + H]+	C21H37O3+	302.041	298.113	3.927	54	0.984	-3.400	3.400	-53400.006		337.274	590	592791826996326861	592789451602503752	722
1	C9H14NO7P3S	[M - H4O2 + H]+	C9H11NO5P3S+	11.126	8.342	2.784	3	0.824	2.078	2.078	-106582.804		337.957	223	592790144463813833	592789451669612621	724
1	C18H29NO4S	[M - H2O + H]+	C18H28NO3S+	46.138	42.244	3.895	16	0.996	1.067	1.067	-53257.800		338.178	381	592790471913156514	592789451732527186	725
1	C18H29NO6	[M - H2O + H]+	C18H28NO5+	32.825	28.960	3.865	8	0.991	2.501	2.501	-53255.309		338.196	341	592790222008120701	592789451791247447	726
1	C18H29NO6	[M - H2O + H]+	C18H28NO5+	30.709	26.812	3.897	15	0.942	2.395	2.395	-53254.966		338.196	281	592790175996599957	592789451854162012	727
1	C23H33NO2	[M - H2O + H]+	C23H32NO+	22.485	16.001	6.484	5	1.000	-0.870	1.406	-53246.623		338.248	479	592791028140787771	592789451917076577	728
1	C22H40O	[M + H3N + H]+	C22H44NO+	258.186	251.767	6.419	48	0.876	-2.452	2.452	-0.152		338.342	732	592793393782794238	592789451979991142	729
1	C20H36O5	[M - H2O + H]+	C20H35O4+	56.834	53.017	3.817	15	1.000	-0.463	0.463	-53088.692		339.253	652	592792338995023029	592789452038711403	730
1	C7H11NO8S2	[M + K]+	C7H11KNO8S2+	12.403	12.403	0.000	1	0.748	-0.596	1.343	-1.931		339.955	223	592790168077752207	592789452101625968	731
1	C17H27NO5S	[M - H2O + H]+	C17H26NO4S+	48.231	44.468	3.763	25	0.842	3.546	3.546	-52947.893		340.158	366	592790514896385085	592789452164540533	732
1	C23H35NO2	[M - H2O + H]+	C23H34NO+	13.437	9.592	3.845	6	0.984	-0.376	1.073	-52931.882		340.263	506	592791150081790428	592789452231649402	733
1	C21H38O2	[M + H3N + H]+	C21H42NO2+	46.241	42.343	3.897	12	0.975	1.548	1.548	0.188		340.321	517	592791208474891897	592789452294563967	734
1	C23H49N	[M + H]+	C23H50N+	6.087	2.180	3.907	1	0.751	-4.065	4.253	0.185		340.394	645	592792203196040816	592789452357478532	735
1	C19H32O5	[M + H]+	C19H33O5+	33.320	27.147	6.173	4	0.996	0.131	0.231	0.409		341.232	632	592792110879408547	592789452416198793	736
1	C18H29NO4	[M + H3N + H]+	C18H33N2O4+	90.209	90.209	0.000	26	0.980	-1.219	1.261	0.281		341.244	309	592790261686238579	592789452474919054	737
1	C20H36O4	[M + H]+	C20H37O4+	53.877	50.147	3.730	15	0.991	2.720	2.720	0.861		341.269	549	592791447701217121	592789452533639315	738
1	C17H29NO5S	[M - H2O + H]+	C17H28NO4S+	28.638	24.873	3.765	20	0.944	2.796	2.796	-52636.299		342.173	394	592790474807226771	592789452592359576	740
1	C21H28O5	[M - H2O + H]+	C21H27O4+	265.501	261.584	3.917	57	0.979	-3.637	3.637	-52479.302		343.191	555	592791458296029195	592789452646885533	741
1	C19H28O4	[M + Na]+	C19H28NaO4+	266.718	264.763	1.955	57	0.989	8.799	8.799	7.459		343.191	611	592791883954976100	592789452701411490	742
1	C21H28O5	[M - H2O + H]+	C21H27O4+	268.106	264.370	3.736	58	0.993	-0.975	1.017	-52479.210		343.191	622	592792111026209216	592789452760131751	743
1	C22H32O4	[M - H2O + H]+	C22H31O3+	252.817	249.045	3.772	57	0.982	1.515	1.515	-52473.755		343.227	658	592792263346555470	592789452818852012	744
1	C22H32O4	[M - H2O + H]+	C22H31O3+	333.192	329.275	3.917	59	0.992	-1.320	1.374	-52473.786		343.227	642	592792168316208390	592789452881766577	745
1	C22H32O4	[M - H2O + H]+	C22H31O3+	307.919	304.155	3.765	59	0.989	-2.117	2.117	-52473.878		343.227	599	592791819480133798	592789452944681142	746
1	C23H38O4	[M - H4O2 + H]+	C23H35O2+	311.247	307.282	3.965	59	1.000	-2.206	2.206	-104937.349		343.263	691	592792958124629841	592789453020178619	747
1	C19H38N2O3	[M + H]+	C19H39N2O3+	16.443	12.650	3.793	1	0.975	-0.641	0.641	0.118		343.296	465	592791073493797796	592789453091481792	748
1	C17H17NO9	[M - H4O2 + H]+	C17H14NO7+	29.460	25.665	3.795	11	0.978	0.103	0.300	-104689.145		344.077	192	592790077791149813	592789453171173573	749
1	C16H29NO7S	[M - H4O2 + H]+	C16H26NO5S+	50.539	46.779	3.759	14	0.970	3.226	3.226	-104666.375		344.153	305	592790176898375523	592789453250865354	750
1	C18H27NO3	[M + K]+	C18H27KNO3+	44.998	42.142	2.857	15	0.997	2.495	2.495	-0.615		344.162	312	592790152592378216	592789453322168527	751
1	C19H25N3O3	[M + H]+	C19H26N3O3+	38.533	34.729	3.804	8	0.997	2.703	2.703	-0.692		344.197	237	592790145218788834	592789453389277396	754
1	C21H33NO5	[M - H4O2 + H]+	C21H30NO3+	32.895	28.982	3.913	25	0.882	1.761	1.819	-104644.823		344.222	432	592790883051421960	592789453460580569	755
1	C21H33NO5	[M - H4O2 + H]+	C21H30NO3+	11.495	7.823	3.671	8	0.836	1.782	1.952	-104646.492		344.222	446	592791046373427506	592789453531883742	756
1	C14H30O8	[M + H3N + H]+	C14H34NO8+	38.459	38.459	0.000	8	0.132	-1.552	1.552	-0.097		344.228	210	592790081364698268	592789453590604003	757
1	C18H30O5	[M + H3N + H]+	C18H34NO5+	84.904	81.059	3.845	27	0.996	-1.873	1.873	0.059		344.243	281	592790178735481017	592789453649324264	758
1	C18H35NO6	[M - H2O + H]+	C18H34NO5+	40.846	37.056	3.790	6	0.643	0.343	0.748	-52318.760		344.243	484	592791022604306332	592789453708044525	759
1	C22H35NO3	[M - H2O + H]+	C22H34NO2+	139.736	135.958	3.778	48	0.937	-3.096	3.176	-52316.797		344.258	421	592790773777218494	592789453766764786	760
1	C19H41NO6	[M - H4O2 + H]+	C19H38NO4+	38.944	35.144	3.800	15	0.984	-3.159	3.159	-104627.068		344.280	474	592791069295299435	592789453833873655	761
1	C20H38O3	[M + H3N + H]+	C20H42NO3+	120.483	116.625	3.858	45	0.986	2.202	2.202	0.318		344.316	562	592791477367529927	592789453913565436	762
1	C21H42O2	[M + H3N + H]+	C21H46NO2+	23.079	16.724	6.355	4	0.972	-5.262	5.262	-0.047		344.352	620	592791950409530052	592789453976480001	763
1	C21H45NO2	[M + H]+	C21H46NO2+	47.882	44.036	3.846	15	0.960	-0.779	1.576	-0.773		344.352	555	592791399911316581	592789454043588870	764
1	C21H34N2O3	[M - H2O + H]+	C21H33N2O2+	19.562	15.708	3.854	4	0.996	0.878	1.760	-52166.470		345.254	402	592790552523487315	592789454106503435	765
1	C23H40O4	[M - H4O2 + H]+	C23H37O2+	298.564	294.736	3.829	59	1.000	-0.536	0.772	-104324.432		345.279	698	592793069768614940	592789454182000912	766
1	C18H23NO8	[M - H4O2 + H]+	C18H20NO6+	20.928	17.147	3.781	6	0.995	0.310	0.538	-104068.445		346.129	150	592790076075678118	592789454240721173	767
1	C19H27N3O3	[M + H]+	C19H28N3O3+	28.615	25.001	3.614	9	1.000	2.816	2.816	-0.457		346.212	266	592790160003715282	592789454303635738	768
1	C21H35NO5	[M - H4O2 + H]+	C21H32NO3+	44.732	38.422	6.310	13	1.000	2.280	2.280	-104036.837		346.237	429	592790991759394316	592789454370744607	769
1	C21H31NO3	[M + H]+	C21H32NO3+	33.730	30.328	3.402	19	0.700	1.888	1.888	-0.001		346.238	433	592790763283069710	592789454446242084	770
1	C21H35NO5	[M - H4O2 + H]+	C21H32NO3+	41.925	38.148	3.777	13	1.000	2.988	2.988	-104036.837		346.237	429	592790918069666988	592789454513350953	771
1	C21H35NO5	[M - H4O2 + H]+	C21H32NO3+	55.761	51.870	3.891	22	0.985	2.239	2.239	-104035.976		346.238	472	592791091348950355	592789454576265518	772
1	C21H35NO5	[M - H4O2 + H]+	C21H32NO3+	40.468	36.858	3.610	16	0.977	1.329	1.455	-104036.008		346.238	451	592791127591931677	592789454634985779	773
1	C18H24N2O6	[M - H2O + H]+	C18H23N2O5+	42.814	39.043	3.771	11	1.000	0.075	0.189	-51879.514		347.160	300	592790316761648898	592789454693706040	774
1	C22H36O4	[M - H2O + H]+	C22H35O3+	268.586	264.681	3.905	60	1.000	0.015	0.559	-51864.470		347.258	617	592791923272382466	592789454752426301	775
1	C23H42O4	[M - H4O2 + H]+	C23H39O2+	291.193	287.232	3.961	59	1.000	-1.787	1.787	-103719.361		347.294	715	592792978177597542	592789454815340866	776
1	C17H19NO8	[M - H2O + H]+	C17H18NO7+	55.644	51.877	3.767	15	0.992	-0.294	0.531	-51738.528		348.108	158	592790083201804323	592789454882449735	777
1	C18H18O4S	[M + H3N + H]+	C18H22NO4S+	50.537	50.537	0.000	8	0.087	2.301	2.301	-0.275		348.126	470	592791044737648873	592789454945364300	778
1	C20H31NO5	[M - H2O + H]+	C20H30NO4+	85.927	82.008	3.919	33	0.976	2.690	2.690	-51722.510		348.217	415	592790756878367305	592789455004084561	779
1	C21H35NO2S	[M - H2O + H]+	C21H34NOS+	15.333	11.502	3.832	3	1.000	-1.940	1.940	-51719.826		348.235	479	592791118926499528	592789455062804822	780
1	C21H35NO4	[M - H2O + H]+	C21H34NO3+	21.963	18.167	3.796	13	0.987	2.304	2.304	-51717.244		348.253	462	592791058247502351	592789455125719387	781
1	C18H30O5	[M + Na]+	C18H30NaO5+	11.253	7.555	3.699	2	0.405	0.811	0.811	0.817		349.199	550	592791486695662214	592789455192828256	782
1	C19H25NO4	[M + H3N + H]+	C19H29N2O4+	38.341	38.341	0.000	8	0.961	1.063	1.063	-0.355		349.212	347	592790433468160647	592789455251548517	783
1	C19H25NO4	[M + H3N + H]+	C19H29N2O4+	37.595	33.767	3.827	13	0.981	1.365	1.365	-0.154		349.212	302	592790169692559855	592789455314463082	784
1	C19H25NO4	[M + H3N + H]+	C19H29N2O4+	88.417	84.678	3.739	22	0.731	2.700	2.700	-1.214		349.212	361	592790538283824894	592789455373183343	785
1	C23H30N2O2	[M - H2O + H]+	C23H29N2O+	13.548	9.664	3.884	3	0.997	0.758	0.758	-51573.075		349.227	428	592790926579909855	592789455440292212	786
1	C21H32O4	[M + H]+	C21H33O4+	286.272	279.889	6.383	58	1.000	0.056	0.320	0.298		349.237	554	592791511081345851	592789455507401081	787
1	C21H32O4	[M + H]+	C21H33O4+	285.373	281.771	3.603	58	1.000	-1.036	1.036	0.527		349.238	543	592791437269982849	592789455591287166	788
1	C21H32O4	[M + H]+	C21H33O4+	285.079	278.716	6.363	58	1.000	-0.166	0.448	0.355		349.237	511	592791239214946131	592789455666784643	789
1	C21H32O4	[M + H]+	C21H33O4+	288.463	284.631	3.832	58	1.000	-1.405	1.405	0.527		349.238	500	592791227575752426	592789455733893512	790
1	C21H32O4	[M + H]+	C21H33O4+	277.957	274.179	3.778	56	0.987	-0.703	1.043	1.071		349.238	624	592792000900562292	592789455796808077	791
1	C22H38O4	[M - H2O + H]+	C22H37O3+	243.369	237.038	6.331	59	1.000	-0.127	0.403	-51566.035		349.274	653	592792259823340067	592789455859722642	793
1	C22H38O4	[M - H2O + H]+	C22H37O3+	280.609	276.730	3.879	60	1.000	-0.286	0.687	-51565.493		349.274	563	592791592383735373	592789455922637207	794
1	C22H38O4	[M - H2O + H]+	C22H37O3+	229.291	222.940	6.351	53	0.996	0.012	0.675	-51565.643		349.274	649	592792438093844235	592789455981357468	795
1	C22H38O4	[M - H2O + H]+	C22H37O3+	227.846	223.923	3.923	56	0.988	-1.513	1.616	-51565.523		349.274	682	592793016064745999	592789456056854945	796
1	C16H29O8	[M + H]+	C16H30O8+	25.779	25.779	0.000	15	0.525	-8.111	8.111	-9.821		350.190	699	592793056145515411	592789456115575206	797
1	C19H29NO6	[M - H2O + H]+	C19H28NO5+	48.649	42.239	6.410	17	0.970	2.357	2.357	-51430.075		350.196	356	592790455664418776	592789456178489771	798
1	C19H29NO6	[M - H2O + H]+	C19H28NO5+	60.907	54.557	6.349	16	0.996	2.312	2.312	-51430.135		350.196	355	592790456041906414	592789456241404336	799
1	C19H29NO6	[M - H2O + H]+	C19H28NO5+	42.137	38.610	3.527	16	0.977	2.379	2.379	-51429.774		350.196	368	592790497758458649	592789456304318901	800
1	C20H35NO4S	[M - H4O2 + H]+	C20H32NO2S+	41.117	37.250	3.867	15	0.996	1.451	1.451	-102854.875		350.215	399	592790523083666798	592789456358844858	801
1	C24H33NO2	[M - H2O + H]+	C24H32NO+	21.951	15.717	6.234	5	1.000	-1.103	1.130	-51422.647		350.248	519	592791198937044460	592789456413370815	802
1	C19H36O4	[M + Na]+	C19H36NaO4+	3244.372	3244.372	0.000	53	0.977	-1.805	2.494	2.419	MG(16:1)	351.251	518	592791256021522433	592789456472091076	804
1	C21H34O4	[M + H]+	C21H35O4+	308.140	301.818	6.322	58	1.000	-0.523	0.527	-0.017		351.253	524	592791244067755908	592789456530811337	805
1	C21H34O4	[M + H]+	C21H35O4+	315.981	312.131	3.850	58	1.000	0.429	0.522	0.154		351.253	570	592791729227099279	592789456589531598	806
1	C19H36O4	[M + Na]+	C19H36NaO4+	2262.535	2260.217	2.318	58	1.000	-2.209	3.025	7.458	MG(16:1)	351.253	559	592791447692828511	592789456652446163	807
1	C21H34O4	[M + H]+	C21H35O4+	264.802	261.130	3.672	57	0.991	-1.290	1.406	0.467		351.253	592	592791887218144677	592789456711166424	808
1	C19H33NO5S	[M - H4O2 + H]+	C19H30NO3S+	97.154	93.303	3.851	38	0.995	2.485	2.485	-102277.114		352.194	420	592790944485393731	592789456786663901	811
1	C26H29NO2	[M - H4O2 + H]+	C26H26N+	6.693	3.188	3.504	8	0.974	2.525	2.525	-102274.398		352.206	732	592793400837613631	592789456862161378	812
1	C19H31NO6	[M - H2O + H]+	C19H30NO5+	62.465	58.707	3.758	17	0.997	2.228	2.228	-51135.301		352.212	386	592790523696035262	592789456920881639	813
1	C19H26O5	[M + H3N + H]+	C19H30NO5+	172.490	168.622	3.868	49	0.915	-0.628	0.703	0.143		352.212	289	592790312739310786	592789456992184812	814
1	C22H38O2	[M + H3N + H]+	C22H42NO2+	257.379	257.379	0.000	58	0.936	-4.172	4.172	0.324		352.321	670	592792878269275484	592789457055099377	815
1	C23H29NO	[M + H3N + H]+	C23H33N2O+	228.930	225.057	3.873	38	0.626	2.137	2.137	0.113		353.259	473	592791062865431196	592789457118013942	816
1	C21H36O4	[M + H]+	C21H37O4+	330.288	323.836	6.452	59	1.000	-0.757	0.779	0.124		353.269	607	592791813406781469	592789457180928507	817
1	C21H36O4	[M + H]+	C21H37O4+	328.570	322.080	6.490	59	1.000	-1.476	1.476	0.096		353.269	597	592791878284276995	592789457248037376	818
1	C21H36O4	[M + H]+	C21H37O4+	330.120	323.827	6.294	59	1.000	-1.044	1.044	0.096		353.269	559	592791476977459611	592789457306757637	819
1	C21H36O4	[M + H]+	C21H37O4+	322.862	319.040	3.822	59	1.000	-1.521	1.521	0.238		353.269	546	592791554710496298	592789457361283594	820
1	C18H27NO4S	[M + H]+	C18H28NO4S+	36.296	32.494	3.801	15	1.000	2.568	2.568	0.492		354.174	292	592790168157444076	592789457420003855	822
1	C18H29NO5S	[M - H2O + H]+	C18H28NO4S+	73.390	69.495	3.895	47	0.939	3.379	3.379	-50852.772		354.173	417	592790933873804540	592789457474529812	823
1	C22H29NO4	[M - H2O + H]+	C22H28NO3+	48.434	42.487	5.947	17	0.977	1.865	1.865	-50846.918		354.207	419	592790760816818928	592789457533250073	824
1	C23H33NO3	[M - H2O + H]+	C23H32NO2+	26.788	22.960	3.828	6	0.997	1.639	1.639	-50842.987		354.243	436	592790803279953278	592789457591970334	825
1	C22H28N2O	[M + H3N + H]+	C22H32N3O+	219.034	215.182	3.852	54	0.948	1.776	1.776	-0.054		354.254	458	592791098919669181	592789457650690595	826
1	C22H33N3O2	[M - H2O + H]+	C22H32N3O+	34.479	28.157	6.322	8	0.982	2.503	2.503	-50841.503		354.254	331	592790197949589248	592789457709410856	827
1	C22H40O2	[M + H3N + H]+	C22H44NO2+	48.671	44.849	3.821	13	0.978	1.922	1.922	-0.356		354.337	534	592791457377476601	592789457768131117	828
1	C20H34O5	[M + H]+	C20H35O5+	23.222	19.524	3.698	2	1.000	-2.127	2.127	0.252		355.248	610	592791859590263761	592789457831045682	830
1	C21H38O4	[M + H]+	C21H39O4+	192.697	186.268	6.430	49	1.000	0.185	0.372	0.208		355.284	590	592791813209649153	592789457902348855	831
1	C21H38O4	[M + H]+	C21H39O4+	173.864	167.624	6.240	44	0.998	0.298	0.436	0.292		355.284	633	592792102096535919	592789457965263420	832
1	C21H38O4	[M + H]+	C21H39O4+	150.311	146.461	3.851	38	0.931	-0.297	0.530	0.433		355.284	576	592791673199585769	592789458028177985	833
1	C21H38O4	[M + H]+	C21H39O4+	203.298	199.615	3.683	56	0.993	-0.832	1.070	0.264		355.284	624	592791945040820786	592789458103675462	834
1	C22H26O3	[M + H3N + H]+	C22H30NO3+	40.115	36.355	3.760	17	0.935	2.087	2.274	-0.001		356.222	447	592791080758332519	592789458170784331	835
